image_path,tags
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215841/BM276:MV-00004:zedx:20250414-215841_6.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215841/BM276:MV-00004:zedx:20250414-215841_63.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215841/BM276:MV-00004:zedx:20250414-215841_71.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215841/BM276:MV-00004:zedx:20250414-215841_73.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215841/BM276:MV-00004:zedx:20250414-215841_75.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_0.jpg,"auger, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_134.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_15.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_4.jpg,"auger, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_41.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_47.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_61.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_72.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_75.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_81.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_84.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215858/BM276:MV-00004:zedx:20250414-215858_86.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_11.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_133.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_20.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_31.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_35.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_5.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_77.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215916/BM276:MV-00004:zedx:20250414-215916_80.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215933/BM276:MV-00004:zedx:20250414-215933_107.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215933/BM276:MV-00004:zedx:20250414-215933_36.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215933/BM276:MV-00004:zedx:20250414-215933_48.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215933/BM276:MV-00004:zedx:20250414-215933_59.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215951/BM276:MV-00004:zedx:20250414-215951_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215951/BM276:MV-00004:zedx:20250414-215951_100.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215951/BM276:MV-00004:zedx:20250414-215951_36.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-215951/BM276:MV-00004:zedx:20250414-215951_76.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220008/BM276:MV-00004:zedx:20250414-220008_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220008/BM276:MV-00004:zedx:20250414-220008_51.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220008/BM276:MV-00004:zedx:20250414-220008_53.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220008/BM276:MV-00004:zedx:20250414-220008_56.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220025/BM276:MV-00004:zedx:20250414-220025_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220025/BM276:MV-00004:zedx:20250414-220025_114.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220043/BM276:MV-00004:zedx:20250414-220043_104.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220043/BM276:MV-00004:zedx:20250414-220043_105.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220043/BM276:MV-00004:zedx:20250414-220043_138.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220043/BM276:MV-00004:zedx:20250414-220043_39.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_10.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_112.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_116.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_125.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_16.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_18.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_24.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_29.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_4.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_41.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_46.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_64.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_66.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_67.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220100/BM276:MV-00004:zedx:20250414-220100_98.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_115.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_13.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_16.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_22.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_24.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_26.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_33.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_47.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220118/BM276:MV-00004:zedx:20250414-220118_52.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220135/BM276:MV-00004:zedx:20250414-220135_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220135/BM276:MV-00004:zedx:20250414-220135_100.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220135/BM276:MV-00004:zedx:20250414-220135_116.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220135/BM276:MV-00004:zedx:20250414-220135_57.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220153/BM276:MV-00004:zedx:20250414-220153_106.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220153/BM276:MV-00004:zedx:20250414-220153_28.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220153/BM276:MV-00004:zedx:20250414-220153_6.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220210/BM276:MV-00004:zedx:20250414-220210_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220210/BM276:MV-00004:zedx:20250414-220210_60.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220210/BM276:MV-00004:zedx:20250414-220210_8.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220210/BM276:MV-00004:zedx:20250414-220210_82.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220228/BM276:MV-00004:zedx:20250414-220228_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220228/BM276:MV-00004:zedx:20250414-220228_109.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220228/BM276:MV-00004:zedx:20250414-220228_77.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220245/BM276:MV-00004:zedx:20250414-220245_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220245/BM276:MV-00004:zedx:20250414-220245_130.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220245/BM276:MV-00004:zedx:20250414-220245_42.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_32.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_47.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_67.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_68.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_72.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_82.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_93.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220302/BM276:MV-00004:zedx:20250414-220302_99.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_108.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_13.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_25.jpg,"auger, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_66.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_67.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_76.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220320/BM276:MV-00004:zedx:20250414-220320_87.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_100.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_117.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_136.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_137.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_26.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_68.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_74.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220338/BM276:MV-00004:zedx:20250414-220338_75.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_17.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_29.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_3.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_36.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_40.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_42.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_5.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220355/BM276:MV-00004:zedx:20250414-220355_66.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_104.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_126.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_129.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_13.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_134.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_43.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_44.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220413/BM276:MV-00004:zedx:20250414-220413_70.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220430/BM276:MV-00004:zedx:20250414-220430_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220430/BM276:MV-00004:zedx:20250414-220430_108.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220430/BM276:MV-00004:zedx:20250414-220430_27.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220430/BM276:MV-00004:zedx:20250414-220430_38.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220430/BM276:MV-00004:zedx:20250414-220430_51.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220430/BM276:MV-00004:zedx:20250414-220430_8.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220447/BM276:MV-00004:zedx:20250414-220447_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220447/BM276:MV-00004:zedx:20250414-220447_26.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220447/BM276:MV-00004:zedx:20250414-220447_55.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220447/BM276:MV-00004:zedx:20250414-220447_62.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_0.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_115.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_13.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_134.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_135.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_4.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220505/BM276:MV-00004:zedx:20250414-220505_44.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220522/BM276:MV-00004:zedx:20250414-220522_139.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220522/BM276:MV-00004:zedx:20250414-220522_30.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220522/BM276:MV-00004:zedx:20250414-220522_39.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220522/BM276:MV-00004:zedx:20250414-220522_86.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220522/BM276:MV-00004:zedx:20250414-220522_94.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_117.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_124.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_133.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_136.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_35.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_36.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_49.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_64.jpg,"auger, people, auger_head_in_shadow, bench"
BM276/MV-00004/zedx/20250414/BM276:MV-00004:zedx:20250414-220557/BM276:MV-00004:zedx:20250414-220557_8.jpg,"auger, people, auger_head_in_shadow, bench"
